country_code,media_source,earnings,user_count,date,cost
TH,Facebook Ads,28.97,6.0,2020-08-03,24.55
TR,Facebook Ads,10.49,3.0,2020-08-03,61.38
TW,Facebook Ads,16.48,3.0,2020-08-03,5.68
UK,Facebook Ads,40.46,9.0,2020-08-03,
US,ByteDance,50.99,4.0,2020-08-03,328.73
US,Facebook Ads,2005.17,270.0,2020-08-03,2995.34
US,Google Ads,9.99,1.0,2020-08-03,
UY,Facebook Ads,9.99,1.0,2020-08-03,5.72
VN,Facebook Ads,7.99,3.0,2020-08-03,29.37
ZA,Facebook Ads,9.99,1.0,2020-08-03,14.9
AE,Facebook Ads,15.98,2.0,2020-08-04,29.86
AS,Facebook Ads,0.5,1.0,2020-08-04,0.19
AT,Facebook Ads,55.94,6.0,2020-08-04,22.13
AU,Facebook Ads,28.47,5.0,2020-08-04,34.7
AU,Google Ads,0.0,1.0,2020-08-04,
BE,Facebook Ads,17.98,2.0,2020-08-04,13.16
BG,Facebook Ads,17.98,2.0,2020-08-04,4.1
BM,Facebook Ads,9.99,1.0,2020-08-04,0.66
BR,Facebook Ads,152.34,18.0,2020-08-04,187.12
CA,Facebook Ads,75.42,13.0,2020-08-04,112.82
CH,Facebook Ads,8.49,3.0,2020-08-04,61.32
CL,Facebook Ads,20.48,3.0,2020-08-04,14.61
CN,Facebook Ads,9.99,1.0,2020-08-04,35.53
CO,Facebook Ads,0.5,1.0,2020-08-04,13.65
CZ,Facebook Ads,29.97,3.0,2020-08-04,19.73
DE,Facebook Ads,49.95,6.0,2020-08-04,41.75
DK,Facebook Ads,9.99,1.0,2020-08-04,8.06
EC,Facebook Ads,7.99,2.0,2020-08-04,5.7
EG,Facebook Ads,49.99,1.0,2020-08-04,7.61
ES,Facebook Ads,0.5,1.0,2020-08-04,49.06
FR,Facebook Ads,19.98,3.0,2020-08-04,51.69
GH,Facebook Ads,0.5,1.0,2020-08-04,11.0
GL,Facebook Ads,0.5,1.0,2020-08-04,0.36
GR,Facebook Ads,9.99,1.0,2020-08-04,9.74
HK,Facebook Ads,76.96000000000001,9.0,2020-08-04,109.54
HT,Facebook Ads,9.99,1.0,2020-08-04,0.8
IL,Facebook Ads,9.99,1.0,2020-08-04,5.66
IN,Facebook Ads,23.97,5.0,2020-08-04,0.16
IQ,Facebook Ads,0.5,1.0,2020-08-04,0.57
IT,Facebook Ads,37.96,4.0,2020-08-04,21.87
JO,Facebook Ads,7.99,1.0,2020-08-04,2.93
JP,Facebook Ads,28.47,5.0,2020-08-04,40.85
